avg_seven_day_return,bid,avg_three_day_return,buy_amount,option_type,days_to_expiry,company_name,time_spent_below_zero_in_hours,time_to_first_minus_fifty,industry_type,tier,tags,alert_time,time_to_first_minus_fifty_timestamp,time_to_first_minus_fourty,ticker_symbol,time_to_first_plus_twenty,high_return,time_spent_above_fifty_in_hours,expires_at,time_to_first_plus_twenty_timestamp,time_to_first_minus_ten,amount_of_time_below_zero_percent,avg_one_day_return,strike_price,delta,time_to_first_minus_twenty,itm_time,amount_of_time_above_itm_percent,implied_volatility,time_to_first_plus_fourty,time_to_first_minus_twenty_timestamp,time_to_first_plus_thirty,rho,avg_return,current_return,gamma,high_date_time,time_to_first_minus_fourty_timestamp,low_date_time,time_to_first_plus_fourty_timestamp,time_to_first_plus_hundred_timestamp,amount_of_time_above_ten_percent,amount_of_time_above_hundred_percent,time_to_first_plus_hundred,time_to_first_minus_ten_timestamp,time_to_first_minus_thirty_timestamp,ever_itm,high_diff_time,avg_twentyone_day_return,theo,time_to_first_plus_ten,amount_of_time_above_fifty_percent,theta,time_to_first_plus_fifty,time_spent_above_thirty_in_hours,vega,low_diff_time,avg_fourteen_day_return,time_to_first_minus_thirty,underlying_purchase_price,amount_of_time_above_zero_percent,time_spent_above_hundred_in_hours,low,volume,avg_ask,high,time_to_first_plus_thirty_timestamp,option_symbol,ask,amount_of_time_above_thirty_percent,id,sector,emojis,low_return,time_to_first_plus_fifty_timestamp,open_interest,time_to_first_plus_ten_timestamp,diff
-69.92990089,1.91,-41.08801839,1738919,put,-8,Gamestop Corporation - Class A,16187.92583,24.18388889,Electronics Stores,free,-,2021-01-13 20:47:57Z,2021-01-14 20:58:59Z,17.96777778,GME,,20.30456853,0,2021-01-22,,17.96777778,98.55072464,-40.51955808,25,-0.2024,17.96777778,,0,2.6903,,2021-01-14 14:46:01Z,,-0.2135,-72.42698448,-98.98477157,0.0202,2021-01-22 14:45:55Z,2021-01-14 14:46:01Z,2021-01-13 21:11:40Z,,,0.724637681,0,,2021-01-14 14:46:01Z,2021-01-14 14:46:01Z,FALSE,0.395277778,-72.42698448,1.97,0.102222222,0,-0.2251,,0,0.0145,209.9661111,-72.42698448,17.96777778,32.86,1.449275362,0,0.02,8827,0.543188406,2.37,,GME210122P00025000,2.03,0,70f908b0-f0ad-4dae-a18f-7785faf8a487,Retail Trade,?????????,-98.98477157,,10,2021-01-13 20:54:05Z,-23.91965916
10.88613923,0.31,25.86713698,152901,call,48,American Airlines Group Inc,28830.27139,,Scheduled Passenger Air Transportation,premium,-,2021-01-13 20:48:07Z,,,AAL,17.96972222,931.7460317,25428.74861,2021-03-19,2021-01-14 14:46:18Z,186.5186111,45.48736462,26.67887668,22,0.1503,211.0463889,,0,0.6971,22.11555556,2021-01-22 15:50:54Z,17.96972222,0.3599,78.90092258,236.5079365,0.0511,2021-01-25 15:01:20Z,,2021-01-28 15:01:39Z,2021-01-14 18:55:03Z,2021-01-27 15:02:04Z,42.96028881,25.63176895,330.2325,2021-01-21 15:19:14Z,,FALSE,354.2255556,78.90092258,0.3141,0.105277778,26.71480144,-0.0082,23.09666667,25856.1275,0.0153,282.2202778,58.08767952,,15.53,54.51263538,25358.67,0.24,4854,0.563537906,3.25,2021-01-14 14:46:18Z,AAL210319C00022000,0.32,33.57400722,3642854c-6032-4141-8688-5c021b7714e0,Transportation,????????????,-23.80952381,2021-01-14 19:53:55Z,18,2021-01-13 20:54:26Z,41.66130071
-41.91681736,0.17,-26.03174603,136447.5,call,-8,Gap  Inc.,4983.061944,42.5,Family Clothing Stores,premium,-,2021-01-13 20:49:11Z,2021-01-15 15:19:11Z,42.5,GPS,22.095,25.71428571,0,2021-01-22,2021-01-14 18:54:53Z,18.7625,82.27848101,-24.50549451,24.5,0.1641,19.03416667,,0,0.593,,2021-01-14 15:51:14Z,,0.0863,-41.91681736,-82.85714286,0.119,2021-01-19 18:38:53Z,2021-01-15 15:19:11Z,2021-01-14 18:54:53Z,,,13.92405063,0,,2021-01-14 15:34:56Z,2021-01-14 16:06:20Z,FALSE,22.095,-41.91681736,0.1732,0.0925,0,-0.0284,,0,0.0087,141.8283333,-41.91681736,19.28583333,22.27,17.72151899,0,0.03,7797,0.10164557,0.22,,GPS210122C00024500,0.18,0,9401fd9e-7bfe-4ca1-b93a-467aaf2684ba,Retail Trade,?????????,-82.85714286,,228,2021-01-13 20:54:44Z,10.01347104
37.22688637,0.74,64.46332625,140430,call,20,HEXO Corp,28460.13194,,Pharmaceutical Preparation Manufacturing,free,-,2021-01-13 20:55:31Z,,,HEXO,17.84638889,118.5430464,1525.844167,2021-02-19,2021-01-14 14:46:18Z,209.8602778,45.41484716,64.47214647,7,0.456,209.8602778,2021-01-14 15:02:55Z,24.89082969,1.365,18.12333333,2021-01-22 14:47:08Z,18.12333333,0.2142,14.31215478,-13.90728477,0.1425,2021-01-25 16:19:16Z,,2021-01-15 14:45:54Z,2021-01-14 15:02:55Z,2021-01-15 14:45:54Z,44.97816594,0.873362445,41.83972222,2021-01-22 14:47:08Z,2021-01-25 15:18:21Z,TRUE,41.83972222,14.31215478,0.755,0.268611111,17.90393013,-0.0126,18.12333333,2535.157778,0.0078,283.3958333,14.31215478,282.3805556,6.28,54.58515284,83.96055556,0.48,1860,0.863056769,1.65,2021-01-14 15:02:55Z,HEXO210219C00007000,0.77,24.89082969,1c41d7ab-43ec-4da9-9ac2-1dd2adefc3ce,Process Industries,????????????,-36.42384106,2021-01-14 15:02:55Z,319,2021-01-13 21:11:38Z,11.46496815
-5.857996199,11.5,-4.757644763,1717960,call,230,Pinterest Inc - Class A,55433.20694,,,premium,-,2021-01-13 20:55:37Z,,,PINS,,13.36206897,0,2021-09-17,,42.64111111,89.09090909,-4.479377958,90,0.4778,330.1144444,,0,0.7125,,2021-01-27 15:02:29Z,,15.8556,-9.514106583,-16.81034483,0.0093,2021-01-27 20:44:42Z,,2021-01-14 15:51:13Z,,,0.727272727,0,,2021-01-15 15:34:05Z,2021-01-27 20:44:42Z,FALSE,18.92666667,-9.514106583,11.6,0.262222222,0,-0.0347,,0,0.2402,335.8180556,-8.486206897,335.8180556,73.32,10.90909091,0,7.95,1481,10.49636364,13.15,,PINS210917C00090000,11.7,0,459998fd-a244-42eb-9a8c-36b891799578,Technology Services,????????????,-31.46551724,,330,2021-01-13 21:11:21Z,22.74959083
87.14285714,0.85,87.14285714,952200,call,-15,Airbnb Inc - Class A,300.1619444,42.10944444,Travel Agencies,premium,-,2021-01-13 20:56:43Z,2021-01-15 15:03:17Z,42.10944444,ABNB,17.8325,255.5555556,519.9533333,2021-01-15,2021-01-14 14:46:40Z,42.10944444,20,87.14285714,190,0.1188,42.10944444,,0,1.2733,17.8325,2021-01-15 15:03:17Z,17.8325,0.107,87.14285714,-88.88888889,0.0124,2021-01-15 15:34:20Z,2021-01-15 15:03:17Z,2021-01-14 17:23:38Z,2021-01-14 14:46:40Z,2021-01-14 14:46:40Z,80,42.85714286,17.8325,2021-01-15 15:03:17Z,2021-01-15 15:03:17Z,FALSE,20.44861111,87.14285714,0.9005,42.10944444,68.57142857,-0.7842,17.8325,541.9194444,0.0251,42.62694444,87.14285714,42.10944444,168.81,80,321.265,0.1,10580,1.684285714,3.2,2021-01-14 14:46:40Z,ABNB210115C00190000,0.95,71.42857143,9a8e0617-688a-482f-9b99-5d9f1f9b1484,Administrative and Support and Waste Management and Remediation Services,???????????????,-88.88888889,2021-01-14 14:46:40Z,238,2021-01-15 15:03:17Z,12.5525739
32.52773978,1.28,32.52773978,11413017,call,-15,Gamestop Corporation - Class A,992.2027778,43.37416667,Electronics Stores,premium,-,2021-01-13 20:57:58Z,2021-01-15 16:20:25Z,43.37416667,GME,17.80083333,357.3643411,450.9355556,2021-01-15,2021-01-14 14:46:01Z,0.228333333,45.09803922,35.13178295,40,0.2601,42.33527778,2021-01-14 17:38:45Z,3.921568627,3.958,17.80083333,2021-01-15 15:18:05Z,17.80083333,0.0391,32.52773978,-97.6744186,0.0343,2021-01-15 20:59:11Z,2021-01-15 16:20:25Z,2021-01-14 17:38:45Z,2021-01-14 14:46:01Z,2021-01-14 14:46:01Z,52.94117647,31.37254902,17.80083333,2021-01-13 21:11:40Z,2021-01-15 15:33:36Z,TRUE,20.67972222,32.52773978,1.29,0.228333333,41.17647059,-0.7235,17.80083333,509.0861111,0.0077,48.02027778,32.52773978,42.59388889,31.88,54.90196078,349.1655556,0.03,88473,1.709607843,5.9,2021-01-14 14:46:01Z,GME210115C00040000,1.3,47.05882353,2182a662-6da8-48b5-b8a0-96e4bec9b86f,Retail Trade,???????????????????,-97.6744186,2021-01-14 14:46:01Z,5452,2021-01-13 21:11:40Z,25.47051443
112.8032345,2.06,112.8032345,1183140,put,-15,Plug Power Inc,23.99805556,,Other Commercial and Service Industry Machinery Manufacturing,premium,-,2021-01-13 20:59:06Z,,,PLUG,17.78194444,257.1428571,1309.382778,2021-01-15,2021-01-14 14:46:01Z,,1.886792453,109.0102708,67,-0.3193,,2021-01-14 14:46:01Z,90.56603774,1.7359,17.78194444,,17.78194444,-0.1371,112.8032345,238.0952381,0.039,2021-01-14 20:58:59Z,,2021-01-15 16:05:09Z,2021-01-14 14:46:01Z,2021-01-15 14:45:38Z,92.45283019,49.05660377,41.77555556,,,TRUE,43.10083333,112.8032345,2.0378,0.188888889,62.26415094,-0.8041,17.78194444,1456.926111,0.0188,23.99805556,112.8032345,,70.55,98.11320755,1170.335278,2.13,5634,4.468867925,7.5,2021-01-14 14:46:01Z,PLUG210115P00067000,2.14,75.47169811,669d6ac8-a654-441c-ae24-bc9cddf892f8,Electronic Technology,?????????????,1.428571429,2021-01-14 14:46:01Z,40,2021-01-13 21:10:26Z,-5.031892275
-17.03857066,10.05,-4.890071971,2097945,put,20,Gamestop Corporation - Class A,51695.27917,193.0238889,Electronics Stores,premium,-,2021-01-14 15:04:31Z,2021-01-22 16:05:57Z,171.9180556,GME,,5.797101449,0,2021-02-19,,2.308611111,99.23076923,-4.890071971,38,-0.4495,119.9602778,2021-01-14 15:19:05Z,13.46153846,1.8517,,2021-01-19 15:02:08Z,,-2.5753,-26.87476774,-33.33333333,0.0193,2021-01-26 18:55:51Z,2021-01-21 18:59:36Z,2021-01-14 15:50:23Z,,,0,0,,2021-01-14 17:23:02Z,2021-01-19 15:02:08Z,TRUE,0.764444444,-26.87476774,10.3252,0.242777778,0,-0.1151,,0,0.0427,291.8555556,-26.94759063,119.9602778,34.59,0.769230769,0,4.15,2027,7.568461538,10.95,,GME210219P00038000,10.65,0,32cd9fd8-f7f1-4dab-8df3-1327472350c7,Retail Trade,?????,-59.90338164,,8,2021-01-14 15:19:05Z,9.858340561
-10.17150155,4.25,14.61412151,424560,call,-8,Gamestop Corporation - Class A,10382.715,143.6819444,Electronics Stores,free,-,2021-01-14 15:04:36Z,2021-01-20 14:45:31Z,143.6819444,GME,0.241388889,632.183908,3861.764444,2021-01-22,2021-01-14 15:19:05Z,0.763055556,58.10810811,14.61412151,40,0.4586,26.02722222,2021-01-14 17:38:45Z,37.83783784,3.0785,2.569166667,2021-01-15 17:06:14Z,0.241388889,0.261,32.86735011,544.8275862,0.0246,2021-01-21 15:19:17Z,2021-01-20 14:45:31Z,2021-01-22 18:13:03Z,2021-01-14 17:38:45Z,2021-01-14 17:38:45Z,37.83783784,12.16216216,2.569166667,2021-01-14 15:50:23Z,2021-01-15 17:21:03Z,TRUE,195.1408333,32.86735011,4.3513,0.491388889,17.56756757,-0.3698,2.569166667,4400.107778,0.0205,168.2447222,32.86735011,26.27416667,34.59,41.89189189,3332.013333,1.25,976,5.77972973,31.85,2021-01-14 15:19:05Z,GME210122C00040000,4.45,25.67567568,71f30f8a-5285-4f80-b10b-8ad08bdd0408,Retail Trade,?????,-71.26436782,2021-01-14 17:38:45Z,2,2021-01-14 15:34:05Z,15.64035849
-54.68314552,0.65,-18.44274809,766153.5,call,-8,Occidental Petroleum Corp.,11901.48917,24.44222222,Crude Petroleum and Natural Gas Extraction,premium,-,2021-01-14 15:07:06Z,2021-01-15 15:33:38Z,24.18722222,OXY,0.4575,32.82442748,0,2021-01-22,2021-01-14 15:34:33Z,23.64361111,80.95238095,-18.44274809,25,0.3396,23.64361111,,0,0.8804,,2021-01-15 14:45:43Z,0.4575,0.1659,-54.68314552,-96.94656489,0.1177,2021-01-22 14:46:16Z,2021-01-15 15:18:20Z,2021-01-14 19:54:09Z,,,16.66666667,0,,2021-01-15 14:45:43Z,2021-01-15 14:45:43Z,FALSE,4.784166667,-54.68314552,0.6549,0.978055556,0,-0.0686,,6.999166667,0.0129,191.6527778,-54.68314552,23.64361111,23.47,19.04761905,0,0.02,11697,0.296825397,0.87,2021-01-14 15:34:33Z,OXY210122C00025000,0.66,2.380952381,04e429cc-d5bd-432e-87a8-87412e870226,Energy Minerals,,-96.94656489,,1815,2021-01-14 16:05:47Z,6.518960375
-0.902631074,1.31,25.28222997,260165.5,call,27,Norwegian Cruise Line Holdings Ltd,51348.81972,263.6025,Deep Sea Passenger Transportation,premium,-,2021-01-14 15:09:40Z,2021-01-25 14:45:49Z,191.9002778,NCLH,0.688611111,80.48780488,1274.620833,2021-02-26,2021-01-14 15:50:59Z,119.8805556,80.07380074,25.28222997,29,0.3566,120.1566667,,0,0.7845,312.6577778,2021-01-19 15:19:04Z,312.4130556,0.9002,-12.80712807,-44.94773519,0.0545,2021-01-25 14:45:49Z,2021-01-22 15:03:41Z,2021-01-27 16:04:36Z,2021-01-27 15:49:08Z,,15.12915129,0,,2021-01-19 15:02:30Z,2021-01-20 17:08:47Z,FALSE,312.9155556,-12.80712807,1.4348,0.167222222,1.47601476,-0.0295,312.6577778,1923.193056,0.0325,263.6025,-10.44316639,145.9852778,25.39,19.92619926,0,0.69,1813,1.251217712,2.59,2021-01-27 15:34:27Z,NCLH210226C00029000,1.56,2.21402214,aa7395f7-edec-4547-bc3d-3238654c58ab,Consumer Services,????????,-51.91637631,2021-01-27 15:49:08Z,7,2021-01-14 15:19:42Z,14.21819614
49.976088,0.6,133.5284553,224844,call,-8,Bed  Bath & Beyond Inc.,6424.983611,144.6522222,All Other Home Furnishings Stores,free,-,2021-01-14 15:11:40Z,2021-01-20 15:50:48Z,120.125,BBBY,0.382222222,826.8292683,4474.878333,2021-01-22,2021-01-14 15:34:36Z,120.125,37.6,133.5284553,26,0.3457,120.125,2021-01-14 16:21:31Z,42.4,0.7667,0.382222222,2021-01-19 15:19:10Z,0.382222222,0.1794,109.0536585,688.6178862,0.1294,2021-01-20 17:56:25Z,2021-01-19 15:19:10Z,2021-01-22 19:00:11Z,2021-01-14 15:34:36Z,2021-01-14 16:21:31Z,59.2,32.8,1.164166667,2021-01-19 15:19:10Z,2021-01-19 15:19:10Z,TRUE,195.8086111,109.0536585,0.62,0.130833333,51.2,-0.0635,0.382222222,5130.8275,0.0137,146.7458333,109.0536585,120.125,24.65,62.4,3532.830556,0.18,3656,1.28568,5.7,2021-01-14 15:34:36Z,BBBY210122C00026000,0.63,56,6e47c7cd-b9de-4509-a448-f035daf562d1,Retail Trade,??,-70.73170732,2021-01-14 15:34:36Z,159,2021-01-14 15:19:31Z,5.476673428
-36.8888482,0.78,9.88372093,383302,call,-1,Virgin Galactic Holdings Inc - Class A,20000.45556,29.21972222,Small Arms Ammunition Manufacturing,premium,-,2021-01-14 15:12:14Z,2021-01-15 20:25:25Z,27.64444444,SPCE,0.126388889,2068.604651,30987.89389,2021-01-29,2021-01-14 15:19:49Z,24.36,51.47058824,9.88372093,40,0.2026,24.36,2021-01-26 16:04:46Z,33.45588235,1.3856,0.375833333,2021-01-15 15:33:50Z,0.126388889,0.2215,217.8223324,469.7674419,0.0328,2021-01-20 16:05:57Z,2021-01-15 18:50:54Z,2021-01-27 16:49:50Z,2021-01-14 15:34:47Z,2021-01-26 15:18:19Z,45.58823529,34.19117647,288.1013889,2021-01-15 15:33:50Z,2021-01-15 15:33:50Z,TRUE,313.6266667,217.8223324,0.8592,2.453888889,38.60294118,-0.0793,0.375833333,31829.48278,0.0175,144.8952778,180.0697674,24.36,30.45,48.52941176,30427.43611,0.17,4457,2.733272059,18.65,2021-01-14 15:19:49Z,SPCE210129C00040000,0.94,41.91176471,44f08310-9a8d-4845-906f-19a376587776,Electronic Technology,?????,-80.23255814,2021-01-14 15:34:47Z,245,2021-01-14 17:39:28Z,31.36288998
-0.319428157,6.9,32.82269504,824145,put,6,NVIDIA Corp,47906.47944,168.0683333,Semiconductor and Related Device Manufacturing,premium,-,2021-01-14 15:14:47Z,2021-01-21 15:18:53Z,149.5941667,NVDA,4.923888889,78.0141844,321.8280556,2021-02-05,2021-01-14 20:10:13Z,143.8133333,71.16788321,32.82269504,497.5,-0.2108,143.8133333,,0,0.4219,24.0775,2021-01-20 15:03:35Z,6.020833333,-7.3541,-21.69850391,-28.36879433,0.0052,2021-01-25 15:33:47Z,2021-01-20 20:50:26Z,2021-01-15 16:20:10Z,2021-01-15 15:19:26Z,,23.35766423,0,,2021-01-20 15:03:35Z,2021-01-20 15:35:45Z,FALSE,25.08972222,-21.69850391,7.05,0.071111111,4.379562044,-0.3632,24.33472222,2697.681667,0.384,264.3166667,-21.05426095,144.3494444,538.1,28.83211679,0,1.56,1169,5.520255474,12.55,2021-01-14 21:16:02Z,NVDA210205P00497500,7.2,13.50364964,35fb62c5-de9f-4923-b2ba-2e72760c102f,Electronic Technology,,-77.87234043,2021-01-15 15:34:52Z,53,2021-01-14 15:19:03Z,-7.545065973
-66.48402531,1.03,-32.91670735,436810,call,-8,Boeing Co.,11743.70833,23.97388889,Small Arms Ammunition Manufacturing,premium,-,2021-01-14 15:20:23Z,2021-01-15 15:18:49Z,23.71222222,BA,1.804166667,34.92822967,0,2021-01-22,2021-01-14 17:08:38Z,4.821666667,88.70967742,-32.91670735,230,0.1357,4.821666667,,0,0.4864,,2021-01-14 20:09:41Z,1.804166667,0.6271,-66.48402531,-97.1291866,0.0141,2021-01-21 17:41:29Z,2021-01-15 15:03:07Z,2021-01-14 17:24:00Z,,,7.258064516,0,,2021-01-14 20:09:41Z,2021-01-14 20:09:41Z,FALSE,2.060277778,-66.48402531,1.03,0.244444444,0,-0.2041,,6.411944444,0.0694,170.3516667,-66.48402531,4.821666667,211.48,11.29032258,0,0.02,4180,0.350241935,1.41,2021-01-14 17:08:38Z,BA210122C00230000,1.06,2.419354839,505654c0-062f-4aff-86ed-d89d4a034e18,Electronic Technology,?????,-98.0861244,,1151,2021-01-14 15:35:03Z,8.757329298
6.440498277,3.6,6.440498277,154000,put,76,Fidelity National Information Services  Inc.,357.5969444,,Data Processing  Hosting  and Related Services,free,-,2021-01-14 15:20:44Z,,,FIS,23.42805556,48.05194805,0,2021-04-16,2021-01-15 14:46:25Z,0.486111111,63.26530612,6.440498277,120,-0.278,,,0,0.3151,,,23.42805556,-10.1099,6.440498277,9.090909091,0.0163,2021-01-14 15:49:54Z,,2021-01-15 14:46:25Z,,,14.28571429,0,,2021-01-14 15:49:54Z,,FALSE,23.42805556,6.440498277,3.85,0.241111111,0,-0.0374,,23.42805556,0.2193,0.486111111,6.440498277,,130.1,36.73469388,0,3.6,400,4.097959184,5.7,2021-01-15 14:46:25Z,FIS210416P00120000,4.1,2.040816327,da4df8e8-7335-4332-b961-05d0c2c2b04f,Technology Services,?????,-6.493506494,,45,2021-01-14 15:35:12Z,-7.763259032
6.600089623,5.8,11.73054588,3735510,call,48,Churchill Capital Corp IV - Class A,9164.520833,,,premium,-,2021-01-14 15:22:57Z,,,CCIV,25.2,135.7723577,35323.27861,2021-03-19,2021-01-15 16:34:57Z,23.91833333,30.59701493,11.73054588,12.5,0.8033,,2021-01-14 15:34:06Z,100,1.2687,197.4941667,,25.2,1.3767,42.61618736,90.24390244,0.0305,2021-01-15 15:33:35Z,,2021-01-25 15:01:15Z,2021-01-22 20:52:36Z,2021-01-25 15:01:15Z,52.98507463,3.731343284,263.6383333,2021-01-15 15:18:03Z,,TRUE,263.6383333,42.61618736,5.9007,0.185833333,42.1641791,-0.0196,197.7738889,38184.18889,0.0199,24.17722222,39.24492281,,17.08,69.40298507,2666.876667,5.6,6074,8.770895522,14.5,2021-01-15 16:34:57Z,CCIV210319C00012500,6.5,47.01492537,6c50d1b3-df66-411d-ae57-78c4d32e2b84,Finance,?????,-8.943089431,2021-01-22 21:09:23Z,1513,2021-01-14 15:34:06Z,-26.81498829
26.58159109,0.27,-4.081632653,72500,call,76,BlackRock Institutional Trust Company N.A. - BTC iShares MSCI Emerging,18225.1925,,,premium,-,2021-01-14 15:25:31Z,,365.6013889,EEM,143.335,100,17284.725,2021-04-16,2021-01-20 14:45:37Z,23.6175,34.92647059,-4.081632653,63,0.1096,24.15055556,,0,0.2057,143.335,2021-01-15 15:34:33Z,143.335,1.455,30.40060852,-37.93103448,0.0329,2021-01-29 21:01:36Z,2021-01-29 21:01:36Z,2021-01-29 15:02:39Z,2021-01-20 14:45:37Z,,50.36764706,0,,2021-01-15 15:02:34Z,2021-01-29 16:24:14Z,FALSE,359.6188889,30.40060852,0.2891,0.146111111,28.67647059,-0.0058,146.7611111,27651.42222,0.052,365.6013889,35.33452397,360.9786111,55.18,65.07352941,0,0.18,2500,0.378161765,0.58,2021-01-20 14:45:37Z,EEM210416C00063000,0.31,47.05882353,ca487ea5-09dd-40d8-8db0-902d020ee4d1,,???,-37.93103448,2021-01-20 18:11:11Z,2,2021-01-14 15:34:17Z,14.17180138
35.78393374,0.96,17.73289627,447374,call,-1,Micron Technology Inc.,35689.9825,263.5655556,Semiconductor and Related Device Manufacturing,free,-,2021-01-14 15:27:48Z,2021-01-25 15:01:44Z,196.8458333,MU,0.8975,155.9585492,3280.829444,2021-01-29,2021-01-14 16:21:39Z,29.53111111,53.35968379,17.73289627,86,0.2392,194.4908333,,0,0.4352,1.415277778,2021-01-22 17:57:15Z,1.157222222,0.7644,-18.02822093,-97.92746114,0.0434,2021-01-29 15:02:58Z,2021-01-22 20:18:33Z,2021-01-20 14:45:49Z,2021-01-14 16:52:43Z,2021-01-19 18:55:35Z,40.31620553,5.138339921,123.4630556,2021-01-15 20:59:40Z,2021-01-22 18:29:27Z,FALSE,143.3002778,-18.02822093,0.965,24.10222222,9.881422925,-0.0728,120.9063889,6325.800833,0.051,359.5861111,-17.3915736,195.0275,80.38,46.64031621,1695.518889,0.02,4636,0.791027668,2.47,2021-01-14 16:37:14Z,MU210129C00086000,0.97,23.71541502,670ef359-7696-488e-b188-470cd81851b9,Electronic Technology,,-97.92746114,2021-01-19 16:22:11Z,95,2021-01-15 15:33:56Z,6.991789002
-24.37932438,9.6,0.334903192,976950,put,6,General Motors Company,40728.59722,168.1144444,Automobile Manufacturing,premium,-,2021-01-14 15:28:05Z,2021-01-21 15:34:57Z,143.2902778,GM,316.9913889,24.61538462,0,2021-02-05,2021-01-27 20:27:34Z,119.3008333,75.64575646,0.334903192,60,-0.8648,119.3008333,2021-01-14 15:34:12Z,100,0.5797,,2021-01-19 14:46:08Z,,-3.2706,-16.88523039,-1.538461538,0.0299,2021-01-21 15:49:49Z,2021-01-20 14:45:30Z,2021-01-27 20:27:34Z,,,8.856088561,0,,2021-01-19 14:46:08Z,2021-01-19 16:06:59Z,TRUE,316.9913889,-16.88523039,9.7483,0.101944444,0,-0.0353,,0,0.0272,168.3622222,-18.17846154,120.6483333,50.69,24.35424354,0,4.8,1002,8.103690037,12.15,,GM210205P00060000,9.9,0,ceda846b-d7b9-4ae0-9de9-44a4e365f068,Consumer Durables,?????,-50.76923077,,12,2021-01-14 15:34:12Z,18.36654172
-51.59616676,1.26,-14.63376048,97911,put,-8,Virgin Galactic Holdings Inc - Class A,16392.8225,119.26,Small Arms Ammunition Manufacturing,premium,-,2021-01-14 15:30:40Z,2021-01-19 14:46:16Z,119.26,SPCE,,10.07751938,0,2021-01-22,,2.637222222,95.94594595,-14.63376048,30,-0.3292,4.3975,,0,1.1061,,2021-01-14 19:54:31Z,,-0.266,-58.10810811,-98.4496124,0.0682,2021-01-22 15:03:10Z,2021-01-19 14:46:16Z,2021-01-14 16:37:26Z,,,0,0,,2021-01-14 18:08:54Z,2021-01-15 18:07:43Z,FALSE,1.112777778,-58.10810811,1.2584,0.068611111,0,-0.116,,0,0.0173,191.5416667,-58.10810811,26.6175,31.98,4.054054054,0,0.02,759,0.540405405,1.42,,SPCE210122P00030000,1.32,0,9e319491-2b45-4f9e-bba4-265daf501bd7,Electronic Technology,???????,-98.4496124,,146,2021-01-14 15:34:47Z,-6.191369606
30.81851214,0.7,45.43172691,61918,put,503,Intel Corp.,665.5811111,,Semiconductor and Related Device Manufacturing,premium,-,2021-01-14 15:35:45Z,,,INTC,23.165,134.939759,8113.746667,2022-06-17,2021-01-15 14:45:39Z,,2.592592593,45.43172691,30,-0.055,,,0,0.4132,23.70583333,,23.165,-5.7744,42.69522535,62.65060241,0.0038,2021-01-21 19:31:41Z,,2021-01-29 14:45:31Z,2021-01-15 15:18:06Z,2021-01-15 15:18:06Z,61.48148148,1.111111111,23.70583333,,,FALSE,359.1627778,42.69522535,0.8289,0.243888889,13.33333333,-0.0031,23.70583333,21118.25111,0.0778,171.9322222,41.88319543,,58.78,97.40740741,574.0372222,0.94,746,1.18437037,1.95,2021-01-15 14:45:39Z,INTC220617P00030000,0.96,29.62962963,439be915-5662-4e24-9e83-57e382d422fc,Electronic Technology,??????,13.25301205,2021-01-15 15:18:06Z,6,2021-01-14 15:50:23Z,-48.96223205
10.27256208,1.28,13.71794872,207090,call,167,Intel Corp.,47391.00472,,Semiconductor and Related Device Manufacturing,free,-,2021-01-14 15:35:53Z,,264.7041667,INTC,1.013611111,92.30769231,173.5422222,2021-07-16,2021-01-14 16:36:42Z,119.7125,67.89667897,13.71794872,75,0.184,263.4230556,,0,0.3474,143.1636111,2021-01-25 15:01:16Z,3.558611111,4.7757,-10.48254329,-29.23076923,0.0183,2021-01-27 20:44:24Z,2021-01-25 16:18:08Z,2021-01-21 21:08:25Z,2021-01-20 14:45:42Z,,18.81918819,0,,2021-01-19 15:18:38Z,2021-01-25 15:17:21Z,FALSE,173.5422222,-10.48254329,1.305,0.241666667,0.36900369,-0.0101,173.5422222,1038.224444,0.1105,317.1419444,-9.430769231,263.6911111,58.78,32.10332103,0,0.71,1593,1.163726937,2.5,2021-01-14 19:09:24Z,INTC210716C00075000,1.32,2.95202952,2079bf69-50fe-4b93-9af8-4a86f0f93dc3,Electronic Technology,????,-45.38461538,2021-01-21 21:08:25Z,462,2021-01-14 15:50:23Z,27.59441987
-51.26486486,0.18,-11.5990991,74684.5,call,20,Bank Of America Corp.,52971.54583,119.1191667,Commercial Banking,premium,-,2021-01-14 15:38:20Z,2021-01-19 14:45:29Z,23.92583333,BAC,3.278055556,56.75675676,335.1169444,2021-02-19,2021-01-14 18:55:01Z,23.11944444,93.20754717,-11.5990991,39,0.1098,23.11944444,,0,0.3406,335.1169444,2021-01-15 14:45:30Z,3.519722222,0.3524,-68.4854666,-89.18918919,0.0515,2021-01-25 15:01:15Z,2021-01-15 15:33:53Z,2021-01-28 14:45:21Z,2021-01-28 14:45:21Z,,6.037735849,0,,2021-01-15 14:45:30Z,2021-01-15 15:18:10Z,FALSE,335.1169444,-68.4854666,0.185,0.202777778,0.377358491,-0.0095,335.1169444,342.4077778,0.0201,263.3819444,-67.06218414,23.66388889,33.99,6.79245283,0,0.02,4037,0.058301887,0.29,2021-01-14 19:09:31Z,BAC210219C00039000,0.19,1.132075472,c7700d97-7bb5-4178-817b-6a0c0da3b816,Finance,????,-89.18918919,2021-01-28 14:45:21Z,24,2021-01-14 15:50:30Z,14.7396293
